ID_CARTERA,ORDEN_ID_LIMPIO,ID_ORDEN,TIPO,CATEGORIA_MOVIMIENTO,MOTIVO,MONTO,SALDO_POSTERIOR,ES_INGRESO,ES_EGRESO,TOTAL DE LA ORDEN,GANANCIA,TRANSPORTADORA,DIA,HORA,DIA_SEMANA,MES,AÑO
118531321,43058843,43058843.0,SALIDA,ASOCIADO A ORDEN,FLETE,12049.0,1684824.7,False,True,139900.0,82954.5,INTERRAPIDISIMO,2025-06-13,12:02:00,Friday,6,2025
118491730,43166015,43166015.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,36953.5,1696873.7,True,False,69900.0,36953.5,VELOCES,2025-06-13,00:27:00,Friday,6,2025
118478071,43121642,43121642.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34236.5,1659920.2,True,False,69900.0,34236.5,ENVIA,2025-06-13,00:24:00,Friday,6,2025
118443351,43011547,43011547.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,39900.0,1625683.7,True,False,69900.0,39900.0,JAMV-DRIVE,2025-06-13,00:16:00,Friday,6,2025
118431787,42970302,42970302.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34236.5,1585783.7,True,False,69900.0,34236.5,ENVIA,2025-06-13,00:13:00,Friday,6,2025
118418905,42914941,42914941.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,36104.5,1551547.2,True,False,69900.0,36104.5,INTERRAPIDISIMO,2025-06-13,00:10:00,Friday,6,2025
118415994,42899650,42899650.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34236.5,1515442.7,True,False,69900.0,34236.5,ENVIA,2025-06-13,00:10:00,Friday,6,2025
118408555,42847540,42847540.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,78404.5,1481206.2,True,False,139900.0,78404.5,INTERRAPIDISIMO,2025-06-13,00:08:00,Friday,6,2025
118371777,41644860,41644860.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,30599.5,1402801.7,True,False,68900.0,30599.5,INTERRAPIDISIMO,2025-06-13,00:00:00,Friday,6,2025
118345625,41694431,41694431.0,SALIDA,ASOCIADO A ORDEN,FLETE,13500.0,1372202.2,False,True,72900.0,35900.0,DOMINA,2025-06-12,10:00:00,Thursday,6,2025
118328660,43170280,43170280.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,84542.5,1385702.2,True,False,139900.0,84542.5,ENVIA,2025-06-12,02:35:00,Thursday,6,2025
118324392,43136787,43136787.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,55704.5,1301159.7,True,False,109900.0,55704.5,INTERRAPIDISIMO,2025-06-12,02:34:00,Thursday,6,2025
118278648,43007191,43007191.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,30983.0,1245455.2,True,False,69900.0,30983.0,COORDINADORA,2025-06-12,00:23:00,Thursday,6,2025
118275532,42996933,42996933.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,36953.5,1214472.2,True,False,69900.0,36953.5,VELOCES,2025-06-12,00:22:00,Thursday,6,2025
118274365,42993214,42993214.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34236.5,1177518.7,True,False,69900.0,34236.5,ENVIA,2025-06-12,00:22:00,Thursday,6,2025
118156182,43250939,43250939.0,SALIDA,ASOCIADO A ORDEN,NUEVA ORDEN,35800.0,1143282.2,False,True,60000.0,24200.0,INTERRAPIDISIMO,2025-06-11,13:34:00,Wednesday,6,2025
117965871,43162060,43162060.0,SALIDA,ASOCIADO A ORDEN,NUEVA ORDEN,56600.0,1179082.2,False,True,60000.0,3400.0,TCC,2025-06-10,11:01:00,Tuesday,6,2025
117951654,41473766,41473766.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,1235682.2,False,True,66900.0,34058.5,VELOCES,2025-06-10,05:00:00,Tuesday,6,2025
117947524,41429423,41429423.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,1246182.2,False,True,66900.0,34058.5,VELOCES,2025-06-10,04:00:00,Tuesday,6,2025
117947490,41428992,41428992.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,1256682.2,False,True,66900.0,34058.5,VELOCES,2025-06-10,04:00:00,Tuesday,6,2025
117947209,41509796,41509796.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,1267182.2,False,True,66900.0,34058.5,VELOCES,2025-06-10,04:00:00,Tuesday,6,2025
117907340,42821953,42821953.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,36953.5,1277682.2,True,False,69900.0,36953.5,VELOCES,2025-06-10,00:25:00,Tuesday,6,2025
117904617,42813097,42813097.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,44554.66,1240728.7,True,False,89900.0,44554.66,COORDINADORA,2025-06-10,00:24:00,Tuesday,6,2025
117430297,42452332,42452332.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,56267.6,1196174.04,True,False,110640.0,56267.6,VELOCES,2025-06-07,00:10:00,Saturday,6,2025
117401939,42262928,42262928.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34236.5,1139906.44,True,False,69900.0,34236.5,ENVIA,2025-06-07,00:03:00,Saturday,6,2025
117386824,41800904,41800904.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,72733.45,1105669.94,True,False,144342.0,72733.45,JAMV-DRIVE,2025-06-07,00:00:00,Saturday,6,2025
117385199,41502416,41502416.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,48156.96,1032936.49,True,False,107840.0,48156.96,TCC,2025-06-07,00:00:00,Saturday,6,2025
117352215,41641819,41641819.0,SALIDA,ASOCIADO A ORDEN,FLETE,8000.0,984779.53,False,True,68900.0,38900.0,JAMV-DRIVE,2025-06-06,08:39:00,Friday,6,2025
117206997,41705568,41705568.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,31820.0,992779.53,True,False,69900.0,31820.0,DOMINA,2025-06-06,00:00:00,Friday,6,2025
117182710,41867955,41867955.0,SALIDA,ASOCIADO A ORDEN,FLETE,12518.0,960959.53,False,True,72900.0,37101.5,ENVIA,2025-06-05,12:38:00,Thursday,6,2025
117090526,42314329,42314329.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,36953.5,973477.53,True,False,69900.0,36953.5,VELOCES,2025-06-05,00:22:00,Thursday,6,2025
116948490,0,,SALIDA,RETIRO GENERAL,OTRO,1100000.0,936524.03,False,True,,,,2025-06-04,09:00:00,Wednesday,6,2025
116821002,41961457,41961457.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,35560.0,2036524.03,True,False,72900.0,35560.0,DOMINA,2025-06-04,00:09:00,Wednesday,6,2025
116704209,0,,SALIDA,RETIRO GENERAL,OTRO,162000.0,2000964.03,False,True,,,,2025-06-02,17:38:00,Monday,6,2025
116684591,42496682,42496682.0,SALIDA,ASOCIADO A ORDEN,NUEVA ORDEN,73780.0,2162964.03,False,True,73780.0,0.0,INTERRAPIDISIMO,2025-06-01,11:22:00,Sunday,6,2025
116684539,42496066,42496066.0,SALIDA,ASOCIADO A ORDEN,NUEVA ORDEN,75810.0,2236744.03,False,True,76810.0,0.0,INTERRAPIDISIMO,2025-06-01,11:11:00,Sunday,6,2025
116677308,0,,SALIDA,RETIRO GENERAL,OTRO,12500.0,2312554.03,False,True,,,,2025-06-01,05:02:00,Sunday,6,2025
116670770,41517847,41517847.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34058.5,2325054.03,True,False,66900.0,34058.5,VELOCES,2025-06-01,02:30:00,Sunday,6,2025
116647316,42265253,42265253.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,37692.5,2290995.53,True,False,69900.0,37692.5,ENVIA,2025-06-01,00:15:00,Sunday,6,2025
116599161,42044582,42044582.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,38969.5,2253303.03,True,False,72900.0,38969.5,INTERRAPIDISIMO,2025-06-01,00:04:00,Sunday,6,2025
116444747,40439948,40439948.0,SALIDA,ASOCIADO A ORDEN,FLETE,13838.0,2214333.53,False,True,64900.0,27562.0,DOMINA,2025-05-30,22:01:00,Friday,5,2025
116417358,41706473,41706473.0,SALIDA,ASOCIADO A ORDEN,FLETE,12518.0,2228171.53,False,True,69900.0,34236.5,ENVIA,2025-05-30,12:41:00,Friday,5,2025
116417320,41503088,41503088.0,SALIDA,ASOCIADO A ORDEN,FLETE,12518.0,2240689.53,False,True,107840.0,50469.2,ENVIA,2025-05-30,12:41:00,Friday,5,2025
116416649,42372142,42372142.0,SALIDA,ASOCIADO A ORDEN,NUEVA ORDEN,39258.0,2253207.53,False,True,39258.0,0.0,ENVIA,2025-05-30,12:30:00,Friday,5,2025
116396565,41519435,41519435.0,SALIDA,ASOCIADO A ORDEN,FLETE,12518.0,2292465.53,False,True,107840.0,50469.2,ENVIA,2025-05-30,10:22:00,Friday,5,2025
116382974,40233383,40233383.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2304983.53,False,True,64900.0,32128.5,VELOCES,2025-05-30,04:01:00,Friday,5,2025
116382939,40222310,40222310.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2315483.53,False,True,64900.0,32128.5,VELOCES,2025-05-30,04:01:00,Friday,5,2025
116378952,42207652,42207652.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,41848.5,2325983.53,True,False,72900.0,41848.5,VELOCES,2025-05-30,02:34:00,Friday,5,2025
116225983,40483732,40483732.0,SALIDA,ASOCIADO A ORDEN,FLETE,15849.0,2284135.03,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-29,23:01:00,Thursday,5,2025
116220943,0,,SALIDA,RETIRO GENERAL,OTRO,80000.0,2299984.03,False,True,,,,2025-05-29,18:53:00,Thursday,5,2025
116211844,41669820,41669820.0,SALIDA,ASOCIADO A ORDEN,FLETE,15889.0,2379984.03,False,True,68900.0,30599.5,INTERRAPIDISIMO,2025-05-29,15:47:00,Thursday,5,2025
116183664,40493799,40493799.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2395873.03,False,True,103840.0,49705.6,VELOCES,2025-05-29,05:01:00,Thursday,5,2025
116183663,40547394,40547394.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2406373.03,False,True,64900.0,32128.5,VELOCES,2025-05-29,05:01:00,Thursday,5,2025
116183645,40265013,40265013.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2416873.03,False,True,64900.0,32128.5,VELOCES,2025-05-29,05:01:00,Thursday,5,2025
116183604,40487109,40487109.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2427373.03,False,True,64900.0,32128.5,VELOCES,2025-05-29,05:01:00,Thursday,5,2025
116183597,40640307,40640307.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2437873.03,False,True,64900.0,32128.5,VELOCES,2025-05-29,05:01:00,Thursday,5,2025
116183596,40741408,40741408.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2448373.03,False,True,64900.0,32128.5,VELOCES,2025-05-29,05:01:00,Thursday,5,2025
116183437,40339419,40339419.0,SALIDA,ASOCIADO A ORDEN,FLETE,15849.0,2458873.03,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-29,05:00:00,Thursday,5,2025
116109950,41941480,41941480.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34419.5,2474722.03,True,False,72900.0,34419.5,INTERRAPIDISIMO,2025-05-29,00:24:00,Thursday,5,2025
115970358,41644487,41644487.0,SALIDA,ASOCIADO A ORDEN,FLETE,11339.0,2440302.53,False,True,68900.0,35149.5,INTERRAPIDISIMO,2025-05-28,13:09:00,Wednesday,5,2025
115966698,41609329,41609329.0,SALIDA,ASOCIADO A ORDEN,FLETE,15820.1,2451641.53,False,True,62010.0,24019.55,INTERRAPIDISIMO,2025-05-28,12:38:00,Wednesday,5,2025
115900548,41868521,41868521.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,37101.5,2467461.63,True,False,72900.0,37101.5,ENVIA,2025-05-28,00:15:00,Wednesday,5,2025
115869926,41748749,41748749.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,62413.16,2430360.1300000004,True,False,144342.0,62413.16,COORDINADORA,2025-05-28,00:09:00,Wednesday,5,2025
115829196,40587381,40587381.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,2367946.97,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-05-28,00:00:00,Wednesday,5,2025
115787085,41467683,41467683.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34058.5,2341167.47,True,False,66900.0,34058.5,VELOCES,2025-05-27,04:30:00,Tuesday,5,2025
115723770,41753522,41753522.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,42900.0,2307108.97,True,False,72900.0,42900.0,JAMV-DRIVE,2025-05-27,00:11:00,Tuesday,5,2025
115690844,41528151,41528151.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,35988.5,2264208.97,True,False,68900.0,35988.5,VELOCES,2025-05-27,00:04:00,Tuesday,5,2025
115677924,41010378,41010378.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,2228220.47,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-05-27,00:01:00,Tuesday,5,2025
115655828,40497673,40497673.0,SALIDA,ASOCIADO A ORDEN,FLETE,15849.0,2201440.97,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-26,15:34:00,Monday,5,2025
115655827,40497673,40497673.0,SALIDA,ASOCIADO A ORDEN,FLETE,16498.0,2217289.97,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-26,15:34:00,Monday,5,2025
115654340,40580885,40580885.0,SALIDA,ASOCIADO A ORDEN,FLETE,15849.0,2233787.97,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-26,15:14:00,Monday,5,2025
115646534,40159785,40159785.0,SALIDA,ASOCIADO A ORDEN,FLETE,11299.0,2249636.97,False,True,64900.0,31329.5,INTERRAPIDISIMO,2025-05-26,14:22:00,Monday,5,2025
115622928,40438885,40438885.0,SALIDA,ASOCIADO A ORDEN,FLETE,15849.0,2260935.97,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-26,10:03:00,Monday,5,2025
115612962,40231565,40231565.0,SALIDA,ASOCIADO A ORDEN,FLETE,15849.0,2276784.97,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-26,07:32:00,Monday,5,2025
115579141,41675412,41675412.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,36104.5,2292633.97,True,False,69900.0,36104.5,INTERRAPIDISIMO,2025-05-26,00:10:00,Monday,5,2025
115566836,41626233,41626233.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,30599.5,2256529.47,True,False,68900.0,30599.5,INTERRAPIDISIMO,2025-05-26,00:07:00,Monday,5,2025
115541623,41533902,41533902.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,30599.5,2225929.97,True,False,68900.0,30599.5,INTERRAPIDISIMO,2025-05-26,00:02:00,Monday,5,2025
115530281,0,,SALIDA,RETIRO GENERAL,OTRO,1100000.0,2195330.47,False,True,,,,2025-05-25,22:49:00,Sunday,5,2025
115522615,41543777,41543777.0,SALIDA,ASOCIADO A ORDEN,FLETE,16302.4,3295330.47,False,True,110240.0,50079.2,INTERRAPIDISIMO,2025-05-25,08:01:00,Sunday,5,2025
115518189,41518294,41518294.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,55083.01,3311632.87,True,False,136422.0,55083.01,INTERRAPIDISIMO,2025-05-25,04:31:00,Sunday,5,2025
115493890,41800437,41800437.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,37101.5,3256549.86,True,False,72900.0,37101.5,ENVIA,2025-05-25,02:35:00,Sunday,5,2025
115485620,41771559,41771559.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,39848.5,3219448.36,True,False,72900.0,39848.5,VELOCES,2025-05-25,02:33:00,Sunday,5,2025
115462511,41743766,41743766.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34419.5,3179599.86,True,False,72900.0,34419.5,INTERRAPIDISIMO,2025-05-25,00:26:00,Sunday,5,2025
115448867,41686750,41686750.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,30983.0,3145180.36,True,False,69900.0,30983.0,COORDINADORA,2025-05-25,00:23:00,Sunday,5,2025
115298721,40339562,40339562.0,SALIDA,ASOCIADO A ORDEN,FLETE,16498.0,3114197.36,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-24,04:44:00,Saturday,5,2025
115289084,40235685,40235685.0,SALIDA,ASOCIADO A ORDEN,FLETE,16498.0,3130695.36,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-24,03:45:00,Saturday,5,2025
115288704,40305839,40305839.0,SALIDA,ASOCIADO A ORDEN,FLETE,16498.0,3147193.36,False,True,64900.0,26779.5,INTERRAPIDISIMO,2025-05-24,03:06:00,Saturday,5,2025
115287547,41759687,41759687.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,62057.6,3163691.36,True,False,116640.0,62057.6,VELOCES,2025-05-24,02:32:00,Saturday,5,2025
115287501,41748909,41748909.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,39848.5,3101633.76,True,False,72900.0,39848.5,VELOCES,2025-05-24,02:32:00,Saturday,5,2025
115270284,41786492,41786492.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,33946.71,3061785.26,True,False,72900.0,33946.71,COORDINADORA,2025-05-24,00:26:00,Saturday,5,2025
115246549,41707506,41707506.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,37101.5,3027838.55,True,False,72900.0,37101.5,ENVIA,2025-05-24,00:21:00,Saturday,5,2025
115235283,41674767,41674767.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,38436.2,2990737.0500000003,True,False,95240.0,38436.2,ENVIA,2025-05-24,00:18:00,Saturday,5,2025
115233894,41670827,41670827.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,30599.5,2952300.85,True,False,68900.0,30599.5,INTERRAPIDISIMO,2025-05-24,00:18:00,Saturday,5,2025
115222206,41633606,41633606.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,35988.5,2921701.35,True,False,68900.0,35988.5,VELOCES,2025-05-24,00:15:00,Saturday,5,2025
115219962,41625589,41625589.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,35988.5,2885712.85,True,False,68900.0,35988.5,VELOCES,2025-05-24,00:15:00,Saturday,5,2025
115155554,41019503,41019503.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,2849724.35,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-05-24,00:01:00,Saturday,5,2025
115138636,41437250,41437250.0,SALIDA,ASOCIADO A ORDEN,FLETE,10500.0,2822944.85,False,True,66900.0,34058.5,VELOCES,2025-05-23,17:01:00,Friday,5,2025
115106841,41676740,41676740.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,36953.5,2833444.85,True,False,69900.0,36953.5,VELOCES,2025-05-23,02:30:00,Friday,5,2025
115095873,41707156,41707156.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,33946.71,2796491.35,True,False,72900.0,33946.71,COORDINADORA,2025-05-23,00:27:00,Friday,5,2025
115089479,41677979,41677979.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,63057.93,2762544.64,True,False,138402.0,63057.93,VELOCES,2025-05-23,00:26:00,Friday,5,2025
115088857,41675641,41675641.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,39900.0,2699486.71,True,False,69900.0,39900.0,JAMV-DRIVE,2025-05-23,00:26:00,Friday,5,2025
115086574,41667414,41667414.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,35988.5,2659586.71,True,False,68900.0,35988.5,VELOCES,2025-05-23,00:25:00,Friday,5,2025
115084498,41661383,41661383.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,35988.5,2623598.21,True,False,68900.0,35988.5,VELOCES,2025-05-23,00:25:00,Friday,5,2025
114975739,41010327,41010327.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,2587609.71,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-05-23,00:01:00,Friday,5,2025
114975302,41003361,41003361.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,32128.5,2560830.21,True,False,64900.0,32128.5,VELOCES,2025-05-23,00:01:00,Friday,5,2025
114951678,0,,ENTRADA,INGRESO GENERAL,OTRO,38120.5,2528701.71,True,False,,,,2025-05-22,15:47:00,Thursday,5,2025
114923758,41491281,41491281.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34058.5,2490581.21,True,False,66900.0,34058.5,VELOCES,2025-05-22,04:30:00,Thursday,5,2025
114919644,41661545,41661545.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,32128.5,2456522.71,True,False,64900.0,32128.5,VELOCES,2025-05-22,02:55:00,Thursday,5,2025
114909188,41610304,41610304.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,33281.5,2424394.21,True,False,68900.0,33281.5,ENVIA,2025-05-22,02:53:00,Thursday,5,2025
114908596,41607669,41607669.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,35988.5,2391112.71,True,False,68900.0,35988.5,VELOCES,2025-05-22,02:53:00,Thursday,5,2025
114906901,41601241,41601241.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,38900.0,2355124.21,True,False,68900.0,38900.0,JAMV-DRIVE,2025-05-22,02:53:00,Thursday,5,2025
114890137,41555406,41555406.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,33281.5,2316224.21,True,False,68900.0,33281.5,ENVIA,2025-05-22,02:49:00,Thursday,5,2025
114885804,41545128,41545128.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,35988.5,2282942.71,True,False,68900.0,35988.5,VELOCES,2025-05-22,02:48:00,Thursday,5,2025
